Restaurant ID,Restaurant Name,Category,City,Area,Longitude,Latitude,Image,Min Price,Max Price
646,Peking,Asian Cuisine,Hurghada,Sheraton Road,33.799681,27.252896,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203609/SmartEgypt_Restaurants/f05sbans7nhzxqiabccj.jpg,40,556
647,Chicken Fil-A,Fried Chicken,Hurghada,Dahar,33.795096,27.266336,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203609/SmartEgypt_Restaurants/zmruuji0kdb8qvurcxiz.jpg,15,177
648,Zooba,Egyptian Street Food,Hurghada,Makadi Bay,33.824217,27.242572,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203610/SmartEgypt_Restaurants/k7y6wqunvjn2wkarlogu.jpg,26,460
649,Gringo's,Mexican,Hurghada,Sahl Hasheesh,33.827767,27.263235,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203610/SmartEgypt_Restaurants/bydyxvbgnssho2izqwhk.jpg,33,625
650,El Menoufy,Grill,Hurghada,El Gouna,33.82974,27.269685,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203611/SmartEgypt_Restaurants/w0ess9k3ijopa7ivrmtg.jpg,25,5589
651,Tabla Luna,Latin American,Hurghada,El Gouna,33.800247,27.257189,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203612/SmartEgypt_Restaurants/wq4pkxbebhzb3nmngmup.jpg,12,485
652,Peking,Asian Cuisine,Hurghada,Dahar,33.816234,27.26112,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203613/SmartEgypt_Restaurants/j6xtc1ajbjyczkyculqw.jpg,40,556
653,Indira,Asian Cuisine,Hurghada,Sheraton Road,33.808039,27.257515,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203614/SmartEgypt_Restaurants/j3ny7oxip9hohzrghuns.jpg,115,3575
654,30 North,Cafe,Hurghada,Sahl Hasheesh,33.818974,27.239426,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203614/SmartEgypt_Restaurants/ggybwgetxegr2xeisunw.jpg,60,1400
655,Mori Sushi,Asian Cuisine,Hurghada,Dahar,33.807406,27.271391,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203615/SmartEgypt_Restaurants/crpa6krhtlgxsmrdbqpr.jpg,42,1725
656,Shawarma El Reem,Shawarma,Hurghada,Sahl Hasheesh,33.811199,27.241065,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203616/SmartEgypt_Restaurants/yokulnpfj0vlapi6wijn.jpg,20,615
657,Abou Haidar,Sandwiches,Hurghada,El Gouna,33.804834,27.266509,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203616/SmartEgypt_Restaurants/ydhpqrbeomk8nnzrvgyi.jpg,10,330
658,Butcher's Burger,Burgers,Hurghada,Sahl Hasheesh,33.806392,27.261601,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203617/SmartEgypt_Restaurants/he3fehy4twg7kugbmafg.jpg,40,450
659,30 North,Cafe,Hurghada,Makadi Bay,33.813503,27.253307,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203618/SmartEgypt_Restaurants/bvfb9uftjguohycdrq18.jpg,60,1400
660,The Smokery,Fine Dining,Hurghada,Dahar,33.806454,27.239134,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203619/SmartEgypt_Restaurants/fzwlkouvbm2i9aporpsv.jpg,310,3350
661,Gaby’s,European,Hurghada,Sahl Hasheesh,33.813394,27.263733,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203619/SmartEgypt_Restaurants/dqwn1aom6pv1o7i9kffw.jpg,45,1083
662,El Menoufy,Grill,Hurghada,Dahar,33.810494,27.25237,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203620/SmartEgypt_Restaurants/wpaqgzz0acnjmhbpuccs.jpg,25,5589
663,Tabla Luna,Latin American,Hurghada,Makadi Bay,33.792312,27.252405,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203621/SmartEgypt_Restaurants/f7xtlphqhfscbhn8tl2u.jpg,12,485
664,Butcher's Burger,Burgers,Hurghada,Makadi Bay,33.813568,27.248995,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203621/SmartEgypt_Restaurants/dvszcq2dfkv9vnntbauv.jpg,40,450
665,Qahwa,Cafe,Hurghada,Sahl Hasheesh,33.818533,27.275311,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203622/SmartEgypt_Restaurants/ffogbexwpcgh4c47lwyz.png,72,815
666,Makani,Grill,Hurghada,Makadi Bay,33.791889,27.238657,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203623/SmartEgypt_Restaurants/it8gd0ijz4im1czd9gp7.png,15,320
667,Koshary El Tahrir,Koshary,Hurghada,Sheraton Road,33.820694,27.255987,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203623/SmartEgypt_Restaurants/xgpb42lii8tj91ibqhm2.jpg,10,300
668,Mo Bistro,Steakhouse,Hurghada,Sheraton Road,33.806169,27.254174,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203624/SmartEgypt_Restaurants/kglngtpeqa2uhfmvccgj.jpg,45,1550
669,30 North,Cafe,Hurghada,Dahar,33.799683,27.26821,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203625/SmartEgypt_Restaurants/y03jt1y2ljldwtkfzqjs.jpg,60,1400
670,Koshary Hend,Koshary,Hurghada,Dahar,33.822548,27.267879,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203625/SmartEgypt_Restaurants/rc0okxh1pxanjnzcmxhp.jpg,20,280
671,Koshary Hend,Koshary,Hurghada,Sheraton Road,33.803359,27.241025,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203626/SmartEgypt_Restaurants/b8iynuxgozx6gvmxcuxd.jpg,20,280
672,Makani,Grill,Hurghada,Sahl Hasheesh,33.802631,27.271245,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203626/SmartEgypt_Restaurants/e0utrmaudr3zqwyj2vgp.png,15,320
673,Seoudi,Casual Dining,Hurghada,Sheraton Road,33.814262,27.241385,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203627/SmartEgypt_Restaurants/cj9t6fhbphpedtobirrm.jpg,20,1738
674,Gaby’s,European,Hurghada,Sheraton Road,33.82704,27.258346,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203628/SmartEgypt_Restaurants/khqtlg8geubdr3lrpah4.jpg,45,1083
675,Kazouza,Egyptian Street Food,Hurghada,El Gouna,33.814716,27.239519,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203628/SmartEgypt_Restaurants/dhvrhoirwkpmr4z7oa1u.jpg,17,280
676,Shawarma El Reem,Shawarma,Hurghada,Sheraton Road,33.812805,27.258887,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203629/SmartEgypt_Restaurants/lhxd6qkz63rsdvriwihr.jpg,20,615
677,Maison de Curry,Indian,Hurghada,Sheraton Road,33.794901,27.241092,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203630/SmartEgypt_Restaurants/pzvsmg1ay272y2l62yjm.jpg,699,1560
678,Shawarma El Reem,Shawarma,Hurghada,Sheraton Road,33.823872,27.245762,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203630/SmartEgypt_Restaurants/n0chquvr2s60lopvd9zj.jpg,20,615
679,El Doksh,Seafood,Hurghada,Dahar,33.825538,27.251354,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203631/SmartEgypt_Restaurants/p8ao6pud5w2pdzocc0a2.png,44,645
680,Tamara,Lebanese,Hurghada,Dahar,33.81495,27.265206,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203632/SmartEgypt_Restaurants/erez9m1vzrn68j08qxsk.jpg,30,1650
681,The Lemon Tree,Mediterranean,Hurghada,El Gouna,33.814775,27.273102,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203632/SmartEgypt_Restaurants/jpypqnlxervxzwukbpbc.jpg,280,2780
682,Hawawshi El Refaay,Grill,Hurghada,Sahl Hasheesh,33.799165,27.249705,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203633/SmartEgypt_Restaurants/zlmklhelcxkndkn8l1mz.jpg,60,1400
683,Spectra,Casual Dining,Hurghada,El Gouna,33.819499,27.277374,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203634/SmartEgypt_Restaurants/yzy2t37me9pvm0dzyvnb.jpg,80,1990
684,Seoudi,Casual Dining,Hurghada,Sahl Hasheesh,33.80984,27.241434,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203634/SmartEgypt_Restaurants/k1clmp6qhatwktk2sggb.jpg,20,1738
685,Koshary El Tahrir,Koshary,Hurghada,El Gouna,33.800561,27.26634,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203635/SmartEgypt_Restaurants/do46ewg27jyzappzdhb6.jpg,10,300
686,Mo Bistro,Steakhouse,Hurghada,El Gouna,33.825944,27.271596,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203636/SmartEgypt_Restaurants/al17fmxgaaea6wizdxst.jpg,45,1550
687,Gringo's,Mexican,Hurghada,El Gouna,33.812484,27.268635,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203636/SmartEgypt_Restaurants/xugdxhlg6zslbvmxf4yh.jpg,33,625
688,Cilantro,Cafe,Hurghada,Dahar,33.809147,27.24916,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203637/SmartEgypt_Restaurants/kklbckxkqoommzvhroxj.jpg,59,165
689,Buffalo Burger,Burgers,Hurghada,Dahar,33.826482,27.275574,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203638/SmartEgypt_Restaurants/wzcpxbhstpsdcyitrjuu.jpg,45,807
690,El Dahan,Egyptian Cuisine,Hurghada,Makadi Bay,33.795315,27.264291,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203638/SmartEgypt_Restaurants/do8gerzlbzrziog4qfsr.jpg,30,1220
691,Spectra,Casual Dining,Hurghada,Makadi Bay,33.809212,27.256482,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203639/SmartEgypt_Restaurants/dv3hxtxnivgggihusyqm.jpg,80,1990
692,Maison Thomas,Italian,Hurghada,Sheraton Road,33.822063,27.243727,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203640/SmartEgypt_Restaurants/ivmi4mlli93u8b7quqxd.webp,47,740
693,Spectra,Casual Dining,Hurghada,Sahl Hasheesh,33.810745,27.241384,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203640/SmartEgypt_Restaurants/dseacgwg437fmgjtmlo2.jpg,80,1990
694,Koshary El Tahrir,Koshary,Hurghada,Sheraton Road,33.80568,27.250985,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203641/SmartEgypt_Restaurants/tmsvc69lso9t4kdcekwu.jpg,10,300
695,The Smokery,Fine Dining,Hurghada,Dahar,33.825555,27.258676,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203641/SmartEgypt_Restaurants/xqkildbqq0edmsz5jqiu.jpg,310,3350
696,Kazouza,Egyptian Street Food,Hurghada,Sahl Hasheesh,33.821893,27.277412,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203642/SmartEgypt_Restaurants/jjpmxgpwtlepypidocir.jpg,17,280
697,Crave,International,Hurghada,Makadi Bay,33.805501,27.272843,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203642/SmartEgypt_Restaurants/dhluhpth1hwrcvfbh2le.jpg,61,1750
698,Gringo's,Mexican,Hurghada,Makadi Bay,33.797412,27.243556,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203643/SmartEgypt_Restaurants/qy2ajk36v1zj7bogrztm.jpg,33,625
699,Buffalo Burger,Burgers,Hurghada,Sheraton Road,33.830197,27.261473,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203643/SmartEgypt_Restaurants/dp8j6djvxuexi0qyp0ra.jpg,45,807
700,Tamara,Lebanese,Hurghada,Dahar,33.806727,27.249158,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203644/SmartEgypt_Restaurants/ulqz360gvdm6fvlw6z2h.jpg,30,1650
701,Indira,Asian Cuisine,Hurghada,Sahl Hasheesh,33.820177,27.254698,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203644/SmartEgypt_Restaurants/pu23t9oajxaalrpjldie.jpg,115,3575
702,The Lemon Tree,Mediterranean,Hurghada,Makadi Bay,33.819111,27.251233,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203645/SmartEgypt_Restaurants/qh9hex4lbh0p8jcwcglw.jpg,280,2780
703,El Doksh,Seafood,Hurghada,Sahl Hasheesh,33.825447,27.255736,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203646/SmartEgypt_Restaurants/kac0djpkhs9jbpdu7tsh.png,44,645
704,Seoudi,Casual Dining,Hurghada,Dahar,33.827028,27.251343,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203647/SmartEgypt_Restaurants/vjborj8oag7syvscz9wt.jpg,20,1738
705,Mori Sushi,Asian Cuisine,Hurghada,Sahl Hasheesh,33.791617,27.247285,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203647/SmartEgypt_Restaurants/nwqiflagxjvnwraxscjs.jpg,42,1725
706,The Smokery,Fine Dining,Hurghada,Dahar,33.806608,27.264644,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203648/SmartEgypt_Restaurants/qynwhnt52q35nj8uzwch.jpg,310,3350
707,Caracas,Lebanese,Hurghada,El Gouna,33.81597,27.272984,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203648/SmartEgypt_Restaurants/tdeno8qu0hvja9wb6zc4.jpg,62,550
708,Qahwa,Cafe,Hurghada,Dahar,33.795123,27.271888,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203649/SmartEgypt_Restaurants/opt6hl8ynyl11pttkbra.png,72,815
709,Costa Coffee,Cafe,Hurghada,El Gouna,33.823432,27.23968,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203649/SmartEgypt_Restaurants/sp2om3jqu3xlt3udjz1f.jpg,40,220
710,Sizzler,Steakhouse,Hurghada,Sahl Hasheesh,33.803105,27.241378,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203650/SmartEgypt_Restaurants/uaeevxjhmwjvafmvbuqx.jpg,60,800
711,El Dahan,Egyptian Cuisine,Hurghada,Dahar,33.808325,27.244279,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203651/SmartEgypt_Restaurants/h1yxoimmlc3letdwlrxn.jpg,30,1220
712,Buffalo Burger,Burgers,Hurghada,Sheraton Road,33.809839,27.255897,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203652/SmartEgypt_Restaurants/izwjv74vxf31broupjle.jpg,45,807
713,30 North,Cafe,Hurghada,Sahl Hasheesh,33.828891,27.257162,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203652/SmartEgypt_Restaurants/rmzippvixpb3y2bowilf.jpg,60,1400
714,Sizzler,Steakhouse,Hurghada,Sheraton Road,33.825722,27.26718,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203653/SmartEgypt_Restaurants/f7gbr3agvrxsigmoktxd.jpg,60,800
715,Bazooka,Burgers,Hurghada,Dahar,33.800618,27.252205,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203653/SmartEgypt_Restaurants/weiectsi5sunfoegvzlr.jpg,30,1020
716,Fish Market,Seafood,Hurghada,Sahl Hasheesh,33.805397,27.24727,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203654/SmartEgypt_Restaurants/rpyayxp0b50jwik4tnv9.png,15,435
717,Arabiata,Egyptian Cuisine,Hurghada,Sheraton Road,33.793148,27.263136,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203654/SmartEgypt_Restaurants/f1euojscg74cqlzc3ryx.jpg,8,178
718,Gringo's,Mexican,Hurghada,Makadi Bay,33.805346,27.248902,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203655/SmartEgypt_Restaurants/npngy7geguc1qfjgudis.jpg,33,625
719,Starbucks,Cafe,Hurghada,Sahl Hasheesh,33.801991,27.270751,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203656/SmartEgypt_Restaurants/cn0htpuwn57yzyai5kg8.jpg,20,1100
720,The Smokery,Fine Dining,Hurghada,Sheraton Road,33.826482,27.249489,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203656/SmartEgypt_Restaurants/vw7diufylaxkechxnsui.jpg,310,3350
721,Fish Market,Seafood,Hurghada,El Gouna,33.799858,27.276544,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203657/SmartEgypt_Restaurants/pyd58nhmnurefxjmrrua.png,15,435
722,Koshary Hend,Koshary,Hurghada,Dahar,33.796788,27.260249,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203658/SmartEgypt_Restaurants/jor3xha7aqovucpizpwd.jpg,20,280
723,Koshary Hend,Koshary,Hurghada,El Gouna,33.830099,27.243651,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203659/SmartEgypt_Restaurants/vrxnmyh88gsad4a2rf4r.jpg,20,280
724,Mo Bistro,Steakhouse,Hurghada,Sahl Hasheesh,33.806859,27.265378,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203660/SmartEgypt_Restaurants/sdtwcyo2ew2mc46iekan.jpg,45,1550
725,Maison de Curry,Indian,Hurghada,Sahl Hasheesh,33.817551,27.266928,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203660/SmartEgypt_Restaurants/rwx7eqrjj0qomsa4u0ez.jpg,699,1560
726,Pier 88,Seafood,Hurghada,Dahar,33.810622,27.254245,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203661/SmartEgypt_Restaurants/miro5a4ieylgw1zxrqjc.jpg,40,1000
727,The Lemon Tree,Mediterranean,Hurghada,Sahl Hasheesh,33.829144,27.255853,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203661/SmartEgypt_Restaurants/gfpvuelzntj88bzqzkzp.jpg,280,2780
728,Bazooka,Burgers,Hurghada,Sahl Hasheesh,33.796257,27.265739,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203662/SmartEgypt_Restaurants/xufuubyjyhbeyt6bwaon.jpg,30,1020
729,Beano's,Cafe,Hurghada,El Gouna,33.830292,27.276835,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203663/SmartEgypt_Restaurants/rfee3cvhdfcxtlm83ndu.jpg,80,630
730,Sizzler,Steakhouse,Hurghada,Sahl Hasheesh,33.795795,27.241801,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203663/SmartEgypt_Restaurants/qv1ki9qc5njfzcqwwvjo.jpg,60,800
731,Peking,Asian Cuisine,Hurghada,El Gouna,33.792698,27.255069,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203664/SmartEgypt_Restaurants/o1kjxe5rhlvone0fwpci.jpg,40,556
732,Gringo's,Mexican,Hurghada,Dahar,33.801154,27.24095,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203665/SmartEgypt_Restaurants/afdte57d3q9xqg2nerim.jpg,33,625
733,Costa Coffee,Cafe,Hurghada,Makadi Bay,33.804825,27.252796,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203666/SmartEgypt_Restaurants/us1a4ue3ofdgbhfaeliy.jpg,40,220
734,Pier 88,Seafood,Hurghada,El Gouna,33.79849,27.270574,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203667/SmartEgypt_Restaurants/tf5eokww6wzfhkfgybou.jpg,40,1000
735,30 North,Cafe,Hurghada,Sheraton Road,33.791633,27.275835,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203667/SmartEgypt_Restaurants/h73lonwgi2xdfqfmg73m.jpg,60,1400
736,Beano's,Cafe,Hurghada,Makadi Bay,33.82221,27.269178,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203668/SmartEgypt_Restaurants/vehnkmxk0dmlpscs1z1t.jpg,80,630
737,Gad,Egyptian Cuisine,Hurghada,Sahl Hasheesh,33.826209,27.262615,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203668/SmartEgypt_Restaurants/ngznnuh9i7appbfpx3g3.jpg,11,210
738,Indira,Asian Cuisine,Hurghada,Makadi Bay,33.817881,27.262722,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203669/SmartEgypt_Restaurants/qelocyys2oiyphlz5dwj.jpg,115,3575
739,Shawarma El Reem,Shawarma,Hurghada,Makadi Bay,33.801241,27.273683,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203669/SmartEgypt_Restaurants/no2mfgcit9wavperunnw.jpg,20,615
740,Mo Bistro,Steakhouse,Hurghada,El Gouna,33.809462,27.268671,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203670/SmartEgypt_Restaurants/ttuck6wspy1z43cafcgm.jpg,45,1550
741,Buffalo Burger,Burgers,Hurghada,Sheraton Road,33.809546,27.240095,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203670/SmartEgypt_Restaurants/e5ttey2fmlclkfymtdsy.jpg,45,807
742,Koshary El Tahrir,Koshary,Hurghada,Sheraton Road,33.801321,27.25975,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203671/SmartEgypt_Restaurants/q2gay1kwzqoymkx0xegv.jpg,10,300
743,Peking,Asian Cuisine,Hurghada,Sheraton Road,33.805435,27.256506,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203672/SmartEgypt_Restaurants/b79k4xidv853uzjcyjci.jpg,40,556
744,El Menoufy,Grill,Hurghada,Makadi Bay,33.824449,27.266241,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203672/SmartEgypt_Restaurants/etk5lk6cdyvq7fyzmkzh.jpg,25,5589
745,Caracas,Lebanese,Hurghada,Dahar,33.82815,27.255594,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203673/SmartEgypt_Restaurants/vfqyfhym8u8njvty57wv.jpg,62,550
746,Mo Bistro,Steakhouse,Hurghada,Makadi Bay,33.797745,27.239397,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203673/SmartEgypt_Restaurants/oteu7yjo93kzxsaxqclg.jpg,45,1550
747,Beano's,Cafe,Hurghada,Dahar,33.824634,27.264986,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203674/SmartEgypt_Restaurants/ecrwskbjlsc8quwdshgq.jpg,80,630
748,Fuddruckers,Burgers,Hurghada,El Gouna,33.808351,27.27085,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203675/SmartEgypt_Restaurants/rexu867x5en7qsxakukg.jpg,30,1020
749,Lucille’s,American Diner,Hurghada,Sheraton Road,33.826578,27.254683,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203675/SmartEgypt_Restaurants/titadkvhme6etqylrugi.jpg,45,832
750,Makani,Grill,Hurghada,Sahl Hasheesh,33.795561,27.269591,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203676/SmartEgypt_Restaurants/opu2f9g44ceyl0n4y6su.png,15,320
751,Hawawshi El Refaay,Grill,Hurghada,El Gouna,33.829637,27.243796,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203676/SmartEgypt_Restaurants/s1ebdephbqobz0ard7oy.jpg,60,1400
752,The Lemon Tree,Mediterranean,Hurghada,Sahl Hasheesh,33.802332,27.269449,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203677/SmartEgypt_Restaurants/rsif07mb9t9wvqzwux4a.jpg,280,2780
753,Sizzler,Steakhouse,Hurghada,El Gouna,33.804606,27.256356,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203677/SmartEgypt_Restaurants/leevzoxwbnklnniymjwy.jpg,60,800
754,Wel3a,Grill,Hurghada,El Gouna,33.825048,27.27786,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203678/SmartEgypt_Restaurants/ipbdrnmgznetfb5g77yo.jpg,5,340
755,Starbucks,Cafe,Hurghada,Makadi Bay,33.823587,27.254955,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203678/SmartEgypt_Restaurants/kurtmws4chbdsbncvfaz.jpg,20,1100
756,Cilantro,Cafe,Hurghada,Dahar,33.806231,27.257153,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203679/SmartEgypt_Restaurants/ampncrempiybkvztzd3a.jpg,59,165
757,Lucille’s,American Diner,Hurghada,Sahl Hasheesh,33.796922,27.254108,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203680/SmartEgypt_Restaurants/upltpp00p5ab6gyxenjh.jpg,45,832
758,The Lemon Tree,Mediterranean,Hurghada,El Gouna,33.811898,27.243794,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203680/SmartEgypt_Restaurants/hzzxioy0nzo7fdqkvywq.jpg,280,2780
759,Abou Haidar,Sandwiches,Hurghada,Sahl Hasheesh,33.801832,27.253356,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203681/SmartEgypt_Restaurants/ourexnuciplftzsfcniq.jpg,10,330
760,Crave,International,Hurghada,Sheraton Road,33.811495,27.261087,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203682/SmartEgypt_Restaurants/y9ikalnvd5zvkkwpywqb.jpg,61,1750
761,TBS,Bakery,Hurghada,El Gouna,33.815903,27.247442,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203682/SmartEgypt_Restaurants/kdsbz0dqq2p5vwatas6c.jpg,40,1310
762,The Lemon Tree,Mediterranean,Hurghada,Dahar,33.796181,27.243677,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203683/SmartEgypt_Restaurants/nggfwxuy0kputvpkdt2e.jpg,280,2780
763,Maison de Curry,Indian,Hurghada,Dahar,33.797148,27.274566,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203684/SmartEgypt_Restaurants/cwyyvehr3ydbrhdh0bfa.jpg,699,1560
764,Spectra,Casual Dining,Hurghada,Dahar,33.818118,27.253359,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203684/SmartEgypt_Restaurants/eql9pgc09xrhnpyamga9.jpg,80,1990
765,Gringo's,Mexican,Hurghada,Sheraton Road,33.813772,27.254158,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203685/SmartEgypt_Restaurants/fvww6zeqd95bwhruub7q.jpg,33,625
